BoxOfficeClass,Competition,MPAARating,OriginalScreePlay,ShortStroyline,YearEnd,YEAR,StarValue_Producer,StarValue_Director,StartValue_Cast,SpecialEffects,MovieLength_I,MovieID,MaxScreenCount,GrossBoxOffice,Genre_Western,Genre_War,Genre_Thriller,Genre_Sport,Genre_SciFi,Genre_Romance,Genre_Other,Genre_Mystery,Genre_Musical,Genre_Horror,Genre_History,Genre_Fantasy,Genre_Family,Genre_Drama,Genre_Crime,Genre_Comedy,Genre_Biography,Genre_Animation,Genre_Adventure,Genre_Action,EstimatedBudget_I
6-Six,Med,PG13,Yes,"Meryl and Paul Morgan have separated since his infidelity. He's a Manhattan lawyer, seeking forgiveness. She's moved on, focusing on real estate sales. As he walks her to an appointment one evening, pleading his case, they witness a murder; the murderer sees them. The FBI wants them in witness protection until the killer is caught. He's already hunting them. The FBI sends them to Ray, Wyoming, a tiny ranch town, where they stay with the aging sheriff and his gun-toting wife (who's his deputy). Meryl and Paul must sort out their relationship while their New York ways bump up against those of the West. Meantime, Meryl knows two things that Paul doesn't.",12/31/2009,2009,3,2,3,2,103,10070,2718,29580087,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,58000000
6-Six,Low,R,No,"In Monroe, Tennessee, Hank Deerfield, an aging warrior, gets a call that his son, just back from 18 months' fighting in Iraq, is missing from his base. Hank drives to Fort Rudd, New Mexico, to search. Within a day, the charred and dismembered body of his son is found on the outskirts of town. Deerfield pushes himself into the investigation, marked by jurisdictional antagonism between the Army and local police. Working mostly with a new detective, Emily Sanders, Hank seems to close in on what happened. Major smuggling? A drug deal gone awry? Credit card slips, some photographs, and video clips from Iraq may hold the key. If Hank gets to the truth, what will it tell him?",12/31/2007,2007,2,4,3,2,121,10706,978,29527293,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,22145469.75
6-Six,Low,PG13,No,"The inhabitants of Antonio Island, off the coast of Oregon, are about to unveil a statue honoring the four men (Castle, Wayne, Williams and Malone) who founded their town in 1871. Nick Castle is one of the descendants of the men, and owns a fishing charter company, using his vessel, the Seagrass, for tourism. When his girlfriend Elizabeth Williams returns to the island after spending six months in New York, a bizarre series of events begin to occur, including several gruesome deaths and the presence of a mysterious fog. When Elizabeth slips in Nick's boathouse and falls into the sea, she finds an old journal from 1871, written by Patrick Malone, one of the town's founders. It tells how a man named Blake bought half the island for use as a leper colony. While bringing his people to Antonio Island in their clipper ship, the Elizabeth Dane, Blake is betrayed by Castle, Wayne, Williams and Malone...",12/31/2005,2005,3,2,2,4,100,10943,2972,29511112,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,18000000
6-Six,Low,PG13,Yes,"Oliver Stone's biographical take on the life of George W. Bush, one of the most controversial president in USA history, chronicling from 1967 to his wild and carefree days in college, to his military service, to his governorship of Texas and oil businesses, leading to his 2000 candidacy for president, his first turbulent four years to his 2004 re-election campaign.",12/31/2008,2008,3,3,3,1,129,10168,839,29434429,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,25100000
6-Six,Low,R,No,"The night he retires as a Nevada sheriff, Jerry Black pledges to the mother of a murdered girl that he will find the killer. Jerry doesn't believe the police arrested the right man; he discovers this is the third incident in the area in the recent past with victims young, blond, pretty, and small for their age. So he buys an old gas station in the mountains near the crimes in order to search for a tall man who drives a black station wagon, gives toy porcupines as gifts, and calls himself the wizard: clues from a drawing by the dead girl. Jerry's solitary life gives way to friendship with a woman and her small, blond daughter. Has Jerry neglected something that may prove fatal?",12/31/2001,2001,2,3,3,3,124,12031,1410,29419291,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,45000000
6-Six,Low,R,No,"Omens and concepts of good vs. evil have no place in Maggie O'Connor's well-ordered, practical universe. Her life revolves around her job as a nurse at a busy New York hospital, until one rainy night, her sister Jenna abandons her newborn, autistic daughter at her home. Maggie takes the baby in, and she becomes the daughter she never had. Six years later Jenna suddenly re-appears with a mysterious new husband, Eric, and abducts Cody. Despite the fact that Maggie has no legal rights to Cody, FBI agent John Travis, an expert in ritual homicide and occult-related crime, takes up her cause when he realizes that Cody shares the same birth date as several other recently missing children. The little girl, it soon becomes clear, is more than simply ""special."" She manifests extraordinary powers that the forces of evil have waited centuries to control, and her abduction sparks a clash between the soldiers of good and evil that can only be resolved...",12/31/2000,2000,3,3,2,3,107,12263,2524,29374178,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,40000000
6-Six,Low,PG13,No,"Across The Universe is a fictional love story set in the 1960s amid the turbulent years of anti-war protest, the struggle for free speech and civil rights, mind exploration and rock and roll. At once gritty, whimsical and highly theatrical, the story moves from high schools and universities in Massachusetts, Princeton and Ohio to the Lower East Side of Manhattan, the Detroit riots, Vietnam and the dockyards of Liverpool. A combination of live action and animation, the film is paired with many songs by",12/31/2007,2007,2,3,2,4,133,10880,964,29367143,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,22025357.25
6-Six,Low,PG,Yes,"Nanny McPhee arrives to help a harried young mother who is trying to run the family farm while her husband is away at war, though she uses her magic to teach the woman's children and their two spoiled cousins five new lessons.",12/31/2010,2010,4,3,4,4,96,10034,2798,28995450,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,21746587.5
6-Six,Med,PG13,Yes,"Dizzy Harrison is an unpopular, high school geek going through a hellish senior year. In an attempt to make a new identity for himself, Dizzy gets himself expelled from his high school, learns the technics of being cool from a prison inmate, and enrolls at a new high school under the alias Gil Harris, to make new friends where he soon gains respect from the jocks and geeks alike. Dizzy then gets noticed by the head cheerleader, Danielle, and helps the school football team gain self-respect to win games. But things unknowingly begin to turn sour when Danielle's disgruntled boyfriend begins investigating into ""Gil Harris'"" past to uncover any dirt on him.",12/31/2002,2002,2,1,2,2,88,12008,2687,28972187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13000000
6-Six,Low,R,No,"David Allen Griffin is a cool killer- time and time again, he chooses a female victim, studies her for weeks till he knows her routine to the smallest detail, makes meticulous preparations using his forensic knowledge to gain entry when she's quite alone, subdues her and administers a long, torturous death. Joel Campbell got so frustrated by his failure to capture Griffin in LA that he quit the FBI, moved to Chicago and remains in psychiatric therapy, unable to function normally. Then he realizes, when opening his mail very late, that a new murder victim is Griffin's, and the killer send him pictures of her. Campbell reports this to the police, but is unwilling to join them in the search, suggesting Griffin is too slick and clever; yet he won't get out of it that easily...",12/31/2000,2000,2,2,3,3,97,12137,2777,28927720,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,33000000
6-Six,Low,PG13,No,"Michael returns home from military school to find his mother happily in love and living with her new boyfriend. As the two men get to know each other, he becomes more and more suspicious of the man who is always there with a helpful hand.",12/31/2009,2009,2,2,1,3,101,10508,2734,28802131,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,21601598.25
6-Six,Low,R,No,"In 1959, Truman Capote, a popular writer for The New Yorker, learns about the horrific and senseless murder of a family of four in Holcomb, Kansas. Inspired by the story material, Capote and his partner, Harper Lee, travel to the town to research for an article. However, as Capote digs deeper into the story, he is inspired to expand the project into what would be his greatest work, In Cold Blood. To that end, he arranges extensive interviews with the prisoners, especially with Perry Smith, a quiet and articulate man with a troubled history. As he works on his book, Capote feels some compassion for Perry which in part prompts him to help the prisoners to some degree. However, that feeling deeply conflicts with his need for closure for his book which only an execution can provide. That conflict and the mixed motives for both interviewer and subject make for a troubling experience that would produce an literary account that would redefine modern non-fiction.",12/31/2005,2005,2,2,3,2,114,11253,1239,28747570,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,7000000
6-Six,High,R,Yes,"This is the story of Jody, an unemployed young black man, who's been living with his mother for several years, even though he's got a child of his own. Romantically, he's having relationships with two women: the mother, Yvette of his son, and a new interest.",12/31/2001,2001,2,2,2,3,130,11924,1533,28734552,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,16000000
6-Six,Low,R,No,"A secret service agent, Jennifer Marsh, gets caught in a very personal and deadly cat-and-mouse game with a serial killer who knows that people (being what they are - both curious and drawn to the dark side of things) will log onto an ""untraceable"" website where he conducts violent and painful murders LIVE on the net. The more people who log on and enter the website, the quicker and more violently the victim dies.",12/31/2008,2008,2,2,2,3,101,10434,2368,28687835,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,35000000
6-Six,Low,R,No,"On the run and hiding in the deep forests of the then German occupied Poland and Belorussia (World War II), the three Bielski brothers find the impossible task of foraging for food and weapons for their survival. They live, not only with the fear of discovery, contending with neighboring Soviet partisans and knowing whom to trust but also take the responsibility of looking after a large mass of fleeing Polish Jews from the German war machine. Women, men, children, the elderly and the young alike are all hiding in makeshift homes in the dark, cold and unforgiving forests in the darkest times of German occupied Eastern Europe.",12/31/2008,2008,2,3,3,3,137,10295,1793,28622873,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,50000000
5-Five,Low,PG13,No,"After the death of her ill mother in a fire, the young teenager Anna tries to commit suicide and is sent to a mental institution for treatment. Ten months later, Anna still cannot remember what had happened on the night her mother died. Her psychiatric Dr. Silberling, however, discharges her telling that she has resolved her issues. Her father and successful writer, Steven, brings her back home in an isolated mansion nearby the coast. Anna finds that her mother's former nurse, Rachel Summers, is her stepmother now. Anna meets her beloved sister, Alex, swimming in the sea. She discovers that Steven has not delivered the letters and CDs that Alex had sent to her. As time moves on, Anna is haunted by ghosts and she believes that Rachel killed her mother. Alex and Anna decide to look for evidences to prove that Rachel is the murderer and Anna discovers the truth about the fire in the boat house.",12/31/2009,2009,3,2,3,4,87,10503,2344,28573173,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,21429879.75
5-Five,Low,PG13,Yes,"New Jersey high school senior Ben Cronin is a former juvenile delinquent, whose past criminal behavior was fueled by and for drug use. He credits the support of his now long time girlfriend Amy Miller and getting into competitive swimming as the primary reasons for turning his life around, which includes working part-time at the hospital where his single mother works. He has become the star swimmer of his high school team, so much so that scouts from Stanford University are coming in a week's time to watch Ben swim. Ben has a new swim fan in Madison Bell, a recent transfer student to Ben's high school. Despite Ben making it clear that he is in a committed relationship, Madison seduces him, the seduction to which he succumbs. They agree afterward that their encounter was a one-time only event, but Ben slowly comes to the realization that despite Madison's assertions to the contrary, she has more in mind with him...",12/31/2002,2002,2,2,2,2,85,11767,2860,28563926,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8500000
5-Five,Med,R,No,"Before leaving on his second tour in Afghanistan, Marine Captain Sam Cahill, a leader, an athlete, a good husband and father, welcomes his screw-up brother Tommy home from prison. He'd robbed a bank. In country, Sam's helicopter is shot down and all are presumed dead. Back home, while Sam wastes away as a prisoner in a remote encampment, Tommy tries to take care of the widow and her two children. While imprisoned, Sam experiences horrors unbearable, so when he's rescued and returns home, he's silent, detached, without affect, and he's convinced his wife and brother have slept together. Demons of war possess him; what will silence them?",12/31/2009,2009,2,3,3,2,105,10604,2088,28501651,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,26000000
5-Five,High,R,Yes,"Earl Brooks is a highly respected businessman and was recently named Portland's Man of the Year. He hides a terrible secret however: he is a serial killer known as the Thumbprint Killer. He has been attending AA meetings and has kept his addiction to killing under control for two years now but his alter ego, Marshall, has re-appeared and is pushing him to kill again. When he does kill a couple while they are making love, he is seen and photographed by someone who also has his own death and murder fetish. In a parallel story, the police detective investigating the murder is having problems of her own. She is going through a messy divorce and a violent criminal who had vowed revenge some years before has escaped from prison and is after her.",12/31/2007,2007,1,1,3,2,120,10579,2453,28476219,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,20000000
5-Five,Low,PG13,No,"At Super Club, a large warehouse store, the employees strive to obtain the ""Employee of the Month"" award with the benefits of having their picture featured on the wall of fame in the staff lounge. Zack Bradley, a box boy, and Vince Downey, a cashier, are two competitive Super Club employees. Vince has become head cashier of the store and winner of seventeen consecutive ""Employee of the Month"" awards. Zack, on the other hand, is a slacker but is popular with his colleagues. Zack has not won any ""Employee of the Month"" awards and has no desire to except when Amy, a new cashier who only dates ""Employee of the Month"" winners, transfers to the store. Zack and Vince compete to get Amy's attention through competition and courtship. Vince attempts to impress Amy with skills as a cashier and his seventeen ""Employee of the Month"" awards, while Zack attempts to use several methods of charm and comedy to win her affection...",12/31/2006,2006,3,2,2,3,103,10989,2579,28435406,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12000000
5-Five,Med,PG,No,"Aussie adventurer Steve Irwin aka The Crocodile Hunter has avoided the death-roll and nabbed another feisty croc, hoping to save it from poachers. What Steve doesn't know is that the crocodile has innocently swallowed a top secret US satellite beacon, and the poachers are actually American special agents sent to retrieve it. Crikey! In the Outback and through the bush with his wife Terri's ever-present commentary ringing out over the countryside (""That was a close one, Steve!""), the Crocodile Hunter is out to save the gorgeous croc and relocate him. It won't be easy, but if he can handle bird-eating spiders and venomous snakes without getting bitten, gun-wielding agents shouldn't be too much of a problem.",12/31/2002,2002,2,2,2,3,90,11655,2525,28399192,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,13000000
5-Five,Low,PG,No,"At a Wisconsin university, local farmer's daughter Paige Morgan is intrigued by odd Danish exchange student Edvard 'Eddie', who is ignorant of many aspects of daily life, such as all domestic chores (no wonder, he's the incognito heir to the royal throne of Denmark, his roommate Soren a court minder) but well versed in other matters, such as Shakespeare. They become friends; invited -enouraged by her best friend- to the Moran family farm he makes a good impression on her parents and brothers and triumphs in the rustic lawnmower race. Only after some paparazzi track Edvard down to film them kissing and he has returned home because the king is gravely ill, Paige realizes he may be her true love, and flies to Copenhagen. Initially the court, especially queen Rosalind, opposes a commoner bride, but Edvard sticks to his guns before accepting to succeed his abdicating father, and Paige's public performance soon improves enough to win the royal family's blessing...",12/31/2004,2004,2,2,2,3,111,11492,2711,28165882,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,21124411.5
5-Five,High,PG,No,"Danny and Walter are two brothers who barely get along even while driving their parents to distraction as their older sister tries to ignore them. Despite their squabbling, the brothers manage cooperate enough to play an old mechanical board game named Zathura. However, after their first move, they find that the game has apparently flung them, their sister and their entire house into outer space. Furthermore, the brothers surmise the only way to return home is to finish the game. However with almost every move, new dangers arise as the siblings find themselves learning to cooperate in ways they never expected as they realize what they mean to each other.",12/31/2005,2005,3,4,2,4,113,11091,3232,28045540,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,65000000
5-Five,Low,R,No,Something has gone wrong at a remote scientific research station on Mars. All research has ceased. Communication has failed. And the messages that do get through are less than comforting. It's a level 5 quarantine and the only souls allowed in or out are the Rapid Response Tactical Squad - hardened Marines armed to the teeth with enough firepower to neutralize the enemy...or so they think.,12/31/2005,2005,4,2,3,4,100,11025,3043,28031250,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,60000000
5-Five,Low,R,No,"John LeCarre's spy thriller is brought to the big screen. A British spy is banished to Panama after having an affair with an ambassador's mistress. Once there he makes connection with a local tailor with a nefarious past and connections to all of the top political and gangster figures in Panama. The tailor also has a wife, who works for the Panamanian president and a huge debt. The mission is to learn what the President intends to do with the Panama Canal. But what the two do is concoct a tremendous fictional tale about former mercenaries who are ready to topple the current government and are willing to work with Britain and the US to do so.",12/31/2001,2001,2,2,3,3,109,12032,441,28008462,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18000000
5-Five,Low,R,Yes,The hit-man Chev Chelios is poisoned by the criminal Verona and his friend and doctor Miles advises him that he must keep his adrenaline in an upper level to stay alive. Chev meets his girlfriend Eve and together he looks for Verona to kill him.,12/31/2006,2006,3,2,3,4,88,10701,2515,27829874,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,12000000
5-Five,Low,PG13,No,"Kassie (Jennifer Aniston) and Wally (Jason Bateman) are best friends. Being unlucky in love, Kassie has decided to have a child using artificial insemination. Wally doesn't like this idea, but he isn't capable of admitting to himself, let alone to Kassie, that he's in love with her. At Kassie's artificial insemination party, Wally gets very drunk and spies the sperm donor's sample in the bathroom. Wally was way too drunk to know what he did that night, and Kassie has moved away because she doesn't feel that New York City is a place to raise a child. Now 7 years later, Kassie has moved back with her son Sebastian. While she is looking to get Roland (the sperm donor) more involved in their lives, Wally can't help but notice the many striking similarities that he and Sebastian share.",12/31/2010,2010,3,2,3,2,101,10424,2017,27758465,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,19000000
5-Five,Low,R,Yes,"Brooklyn, 1988. Crime is rife, especially drugs and drug violence. A Russian thug is building his heroin trade, while everyone laughs at the cops. Brothers have chosen different paths: Joe has followed his father Bert into New York's Finest; he's a rising star. Bobby, who uses his mother's maiden name, manages a club. Bobby too is on the rise: he has a new girlfriend and a green-light to develop a Manhattan club. Joe and Bert ask him to help with intelligence gathering; he declines. Then, Joe raids Bobby's club to arrest the Russian. From there, things spiral out of control: the Russian puts out a hit on Joe, personal losses mount, and Bobby's loyalties face the test.",12/31/2007,2007,2,3,3,2,117,10632,2362,27648264,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,21000000
5-Five,Low,R,Yes,"""The Brothers"" traces the journey of four African-American men as they take on love, sex, friendship and two of life's most terrifying prospects honesty and commitment. Smart, successful and sexy, Jackson Smith, Brian Palmer, Derrick West and Terry White are ""The Brothers"" lifelong friends banded together to weather love's innate terrors and occasional triumphs in this brazenly comic yet painfully true exploration of the battle between the sexes. Amidst the career track, basketball and bar hopping, ""The Brothers"" love women, as many as possible, but shocking revelation tests the foursome's friendship and changes their dating habits forever.",12/31/2001,2001,2,2,2,3,106,11955,1378,27457409,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,6000000
5-Five,Low,R,Yes,"Special Agent Strahm is dead, and Detective Hoffman has emerged as the unchallenged successor to Jigsaw's legacy. However, when the FBI draws closer to Hoffman, he is forced to set a game into motion, and Jigsaw's grand scheme is finally understood.",12/31/2009,2009,3,2,2,5,90,10109,3036,27445118,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,11000000
5-Five,Low,PG13,Yes,"In 1981 in L.A., Monica moves in next door to Quincy. They're 11, and both want to play in the NBA, just like Quincy's dad. Their love-hate relationship lasts into high school, with Monica's edge and Quincy's top-dog attitude separating them, except when Quincy's parents argue and he climbs through Monica's window to sleep on the floor. As high school ends, they come together as a couple, but within a year, with both of them playing ball at USC, Quincy's relationship with his father takes an ugly turn, and it leads to a break up with Monica. Some years later, their pro careers at a crossroads, they meet again. It's time for a final game of one-on-one with high stakes.",12/31/2000,2000,3,2,2,2,124,12158,1245,27441122,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,15000000
5-Five,Low,PG13,No,"This romantic comedy centers on a romance between an A&R exec, Dre, at a hip-hop label and a magazine editor, Sidney, who have known each other since childhood.. They find themselves drifting towards being more than friends, even as Dre is engaged, and Sidney starts being wooed by a handsome basketball player.",12/31/2002,2002,2,2,2,2,109,11698,1378,27362712,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,8000000
5-Five,Low,PG13,No,"Jane Goodale has everything going for her. She's a producer of a popular daytime talk show, and is in a hot romance with the show's dashing executive producer Ray. When Ray unexpectedly dumps her, she begins an extensive study of male behavior to try to find out what makes men tick. Her ""research"" leads her to become an overnight sensation/guru for single women everywhere. When Jane begins to use her womanizing roommate and co-worker Eddie as fodder for her research, she finds both humor and answers where they were least expected.",12/31/2001,2001,2,3,3,2,97,11991,2349,27338033,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,23000000
5-Five,Low,R,No,"High Fidelity follows the 'mid-life' crisis of Rob, a thirty-something record-store owner who must face the undeniable facts - he's growing up. In a hilarious homage to the music scene, Rob and the wacky, offbeat clerks that inhabit his store expound on the intricacies of life and song all the while trying to succeed in their adult relationships. Are they listening to pop music because they are miserable? Or are they miserable because they listen to pop music? This romantic comedy provides a whimsical glimpse into the male view of the affairs of the heart.",12/31/2000,2000,3,2,3,3,113,12294,1231,27277055,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,20000000
5-Five,Low,PG,Yes,"In 1797, William Wilberforce, the great crusader for the British abolition of slavery, is taking a vacation for his health even while he is sicker at heart for his frustrated cause. However, meeting the charming Barbara Spooner, Wilberforce finds a soulmate to share the story of his struggle. With few allies such as his mentor, John Newton, a slave ship captain turned repentant priest who penned the great hymn, ""Amazing Grace,"" Prime William Pitt, and Olaudah Equiano, the erudite former slave turned author, Wilberforce fruitlessly fights both public indifference and moneyed opposition determined to keep their exploitation safe. Nevertheless, Wilberforce finds the inspiration in newfound love to rejuvenate the fight with new ideas that would lead to a great victory for social justice.",12/31/2006,2006,2,3,2,3,117,10829,1162,27213386,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,20410039.5
5-Five,Low,R,Yes,"In Brooklyn, amid drug deals, violence, casual racism, poverty, housing projects, and corrupt cops, we follow three officers: Tango, African-American, working undercover, believing he's earned a promotion to a desk job but told he has to set up the bust of an ex-con who saved his life; Sal, who'll commit murder to get cash to buy a house big enough for his family; and, Eddie, the precinct's oldest beat cop, a week to go before retirement, assigned to mentor an earnest rookie. Can this end well for any of the three?",12/31/2009,2009,2,2,2,1,132,10133,1939,27154426,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,25000000
5-Five,Low,PG13,Yes,"Joe Dirt is a janitor with a mullet hairdo, acid-washed jeans and a dream to find the parents that he lost at the Grand Canyon when he was a belligerent, trailer park-raised eight-year-old. Now, blasting Van Halen in his jacked-up economy car, the irrepressibly optimistic Joe hits the road alone in search of his folks. As his wandering, misguided search takes him from one hilarious misadventure to another, Joe finds his way to Los Angeles, where a shock-jock brings Joe on his radio show to insult him. But as Joe's life story unfolds, jeers turn to cheers, and an entire captivated city tunes in to hear the adventures of Joe Dirt.",12/31/2001,2001,3,2,2,3,91,11984,2638,27087695,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,16000000
5-Five,Low,PG13,No,"In 17th century Paris, a dashing swordsman named D'Artagnan finds himself at odds with the powerful forces taking over France. He sets out to avenge the murder of his parents and finds his country cleaved by chaos and civil unrest. His heart softens only for Francesca, a fiery peasant girl who claims D'Artagnan's heart on sight.",12/31/2001,2001,1,2,2,4,104,11975,2500,27053815,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,40000000
5-Five,High,R,No,"In 19th-century New Mexico, a father (Tommy Lee Jones) comes back home, hoping to reconcile with his adult daughter Maggie (Cate Blanchett). Maggie's daughter is kidnapped, forcing father and estranged daughter to work together to get her back.",12/31/2003,2003,2,3,3,3,137,11480,2756,27011180,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,60000000
5-Five,Low,PG13,No,"After the death of their friend Shelley, Leann Cole receives a voice mail from the future of the date and time when she would die. On the scheduled day, Leann sees weird things and in the precise informed hour, Leann is attacked by a supernatural force on a footbridge over a train station while talking to her friend Beth Raymond. Beth meets Leann's boyfriend Brian, who also received a call, and witnesses his death on the street. When her roommate Taylor Anthony receives a call, Beth befriends Det. Jack Andrews, who tells her that his sister was the first victim of the phone call. They decide to investigate the connections of Jack's sister and find the name of Marie Layton, who apparently abused of her daughters. Jack and Beth run against time trying to save Beth from her fate.",12/31/2008,2008,2,2,3,3,87,10699,2240,26876529,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,20157396.75
5-Five,Low,PG13,Yes,"Haley Graham is a former gymnast-turned-juvenile delinquent whom, after one too many run-ins with the law, is forced to enroll at an elite gymnastics academy, the VGA in Houston, Texas which is run by the legendary Olympic gymnast Burt Vickerman. But the rebellious Haley is not welcomed into the academy by the other teenage gymnasts whom despise her for walking out on her Junior Olympic team years earlier during a competition which cost them the gold medal. But Haley is not a docile person either and makes every effort to provoke conflicts with the other girls. Vickerman takes it upon himself to coach Haley in his own way to make her regain her self respect for the VGA's coming spot on the Gymnastic Nationals.",12/31/2006,2006,4,2,2,2,103,10954,2044,26870825,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,20153118.75
5-Five,Low,PG13,Yes,"After causing a loss of almost one billion dollars in his company, the shoe designer Drew Baylor decides to commit suicide. However, in the exact moment of his act of despair, he receives a phone call from his sister telling him that his beloved father had just died in Elizabethtown, and he should bring him back since his mother had problem with the relatives of his father. He travels in an empty red eye flight and meets the attendant Claire Colburn, who changes his view and perspective of life.",12/31/2005,2005,3,3,3,3,123,11326,2517,26838389,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,57000000
5-Five,Low,PG13,No,"A sumptuous and sensual tale of intrigue, romance and betrayal set against the backdrop of a defining moment in European history: two beautiful sisters, Anne and Mary Boleyn, driven by their family's blind ambition, compete for the love of the handsome and passionate King Henry VIII.",12/31/2008,2008,2,2,3,3,115,10747,1212,26814957,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,35000000
5-Five,Low,R,Yes,"The highly skilled Federale Machete is hired by some unsavory types to assassinate a senator. But just as he's about to take the shot, he notices someone aiming at him and realizes he's been set up. He barely survives the sniper's bullet, and is soon out for revenge on his former employers, with the reluctant assistance of his brother Cheech Marin, who has become a priest and taken a vow of nonviolence. If you hire him to take out the bad guys, make sure the bad guys aren't you!",12/31/2010,2010,3,2,3,4,105,10341,2678,26589953,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,10000000
5-Five,Low,R,Yes,"Tom Hardy, an ex-Army Ranger turned DEA agent, is drawn into an ever-widening mystery surrounding the disappearance of the feared and often hated Sgt. Nathan West, as well as several of his elite Special Forces trainees on what appears, at first, to have been a routine training exercise during a hurricane in the jungles of Panama. Only two survivors are found, Dunbar, and a badly wounded Kendall, the son of a high-profile Joint Chiefs of Staff official. Neither is willing to cooperate with Capt. Julia Osborne's investigation. So base commander Col. Bill Styles calls in ex-Ranger Hardy, an old friend and a persuasive interrogator. Osborne disapproves of Hardy who is on leave from the D.E.A. after having come under suspicion of accepting bribes from local drug traffickers. She is also uneasy when she learns that Hardy once trained under West and hates him almost as passionately as his current recruits...",12/31/2003,2003,2,3,2,3,98,11884,2876,26536120,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,50000000
5-Five,Low,PG13,No,"This love story has Kitty meeting young, intelligent, shy and somewhat dull Dr. Walter Fane, whose forte is the study of infectious diseases, and the convenient marriage that she finds herself committed to. It is in this web of intrigue that they head for China, only after Walter discovers Kitty's infidelity with one dashing and witty diplomat Charlie Townsend. So much as to hide her from herself and to help thwart a cholera outbreak, this is a marriage more than on the rocks. This is a cold, indifferent and loveless partnership in a vast unknown and deadly environment that will test both these flightless lovebirds and with the hardships and tolerances more than any had ever anticipated. A visual delight amid the pain and suffering of a dying people and failing marriage. Will a cure be found for both, before it's too late?",12/31/2006,2006,2,2,3,3,125,10870,287,26522838,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,19400000
5-Five,Low,R,No,"Tom Ludlow is a veteran LAPD cop who finds life difficult to navigate after the death of his wife. When evidence implicates him in the execution of a fellow officer, he is forced to go up against the cop culture he's been a part of his entire career, ultimately leading him to question the loyalties of everyone around him.",12/31/2008,2008,4,3,3,3,109,11012,2469,26415649,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,20000000
